airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,580926,4444,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
GCLP,498040,7474,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
EGKK,454915,2159,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,417522,1817,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EIDW,269591,1397,DUB,53.421299,-6.27007,Dublin Airport
GCXO,221740,4034,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EGBB,148651,672,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
LEBL,144985,1030,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGPF,127299,590,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EDDL,125493,749,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EHAM,118634,807,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
LEBB,105667,654,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EDDF,104718,566,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGNX,89308,415,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGNT,87154,414,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EICK,80689,467,ORK,51.84130096435547,-8.491109848022461,Cork Airport
