airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,132578,2560,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGKK,86118,592,LGW,51.148102,-0.190278,London Gatwick Airport
LEBL,75495,542,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGCC,43492,250,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EBBR,42644,316,BRU,50.9014015198,4.48443984985,Brussels Airport
EGSS,34276,215,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGBB,32925,186,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
LEZL,29802,1226,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EGNX,28903,192,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EBCI,20708,130,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
LEPA,20000,144,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
