airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,873373,7302,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEMD,645207,6397,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,368160,7309,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGSS,215280,1478,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGKK,213351,1394,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,206548,1001,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
LIMC,202298,1655,MXP,45.6306,8.728110000000001,Malpensa International Airport
LEVC,196272,3023,VLC,39.4893,-0.481625,Valencia Airport
EDDL,125211,803,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EGBB,114880,611,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EHAM,109033,876,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
LIME,108097,732,BGY,45.673901,9.70417,Il Caravaggio International Airport
LIRF,94478,780,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
