airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,443707,2767,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEMD,227922,3085,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,174793,1383,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGKK,45381,289,LGW,51.148102,-0.190278,London Gatwick Airport
LIMC,42482,293,MXP,45.6306,8.728110000000001,Malpensa International Airport
LEBB,39987,295,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EGCC,34123,204,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
GCLP,28648,198,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
GCTS,24201,192,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LFPG,22240,191,CDG,49.012798,2.55,Charles de Gaulle International Airport
