airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGCC,935406,4382,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGKK,699845,3400,LGW,51.148102,-0.190278,London Gatwick Airport
LEMD,555395,3834,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGBB,321776,1600,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGPF,294788,1445,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EHAM,214832,1228,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EBBR,211562,1257,BRU,50.9014015198,4.48443984985,Brussels Airport
LEBL,184271,1521,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGGW,171653,897,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGNT,166562,792,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EDDF,165101,869,FRA,50.033333,8.570556,Frankfurt am Main Airport
LEBB,150812,1033,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EDDL,145566,833,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EGNX,140959,681,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EDDM,134025,749,MUC,48.353802,11.7861,Munich Airport
EGGD,124896,633,BRS,51.382702,-2.71909,Bristol Airport
EFHK,116704,553,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
EDDS,115346,638,STR,48.6898994446,9.22196006775,Stuttgart Airport
EDDH,110484,649,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EGSS,108414,553,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EDDN,101937,610,NUE,49.498699,11.078056,Nuremberg Airport
LEST,98582,651,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
EDDV,94359,579,HAJ,52.461101532,9.68507957458,Hannover Airport
ESSA,92677,434,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EIDW,89875,518,DUB,53.421299,-6.27007,Dublin Airport
LEMG,85683,688,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
ENGM,80972,348,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
EKCH,79989,486,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
LEVC,78773,554,VLC,39.4893,-0.481625,Valencia Airport
EGFF,75942,396,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
