airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,877362,9055,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,559861,5319,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,219686,1813,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EDDF,195442,2117,FRA,50.033333,8.570556,Frankfurt am Main Airport
LEZL,181413,3381,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
LFPG,141237,2879,CDG,49.012798,2.55,Charles de Gaulle International Airport
EDDM,140842,1960,MUC,48.353802,11.7861,Munich Airport
GCRR,135995,886,ACE,28.945498999999998,-13.6052,Lanzarote Airport
LEMG,123487,876,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
EGSS,121975,921,STN,51.8849983215,0.23499999940400002,London Stansted Airport
GCTS,116346,768,TFS,28.044500351,-16.5725002289,Tenerife South Airport
EGLL,83478,730,LHR,51.4706,-0.461941,London Heathrow Airport
LEVC,78612,2557,VLC,39.4893,-0.481625,Valencia Airport
EBBR,74166,1277,BRU,50.9014015198,4.48443984985,Brussels Airport
GCLP,72641,463,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
GCXO,57758,328,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
LEIB,56891,473,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
LEAL,49680,1300,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
LEMH,46139,362,MAH,39.86259841918945,4.2186498641967765,Menorca Airport
