airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,537141,4404,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,400477,2672,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,105531,851,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
GCTS,92201,537,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LEAL,91070,551,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
GCLP,89814,638,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
LEMG,82526,513,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
LEVC,79238,518,VLC,39.4893,-0.481625,Valencia Airport
LEZL,69914,529,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
LSGG,69454,473,GVA,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport
GCRR,67789,399,ACE,28.945498999999998,-13.6052,Lanzarote Airport
EGSS,63746,391,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEBB,41417,1150,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EDFH,38528,278,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
LFPG,33529,252,CDG,49.012798,2.55,Charles de Gaulle International Airport
LIME,29423,182,BGY,45.673901,9.70417,Il Caravaggio International Airport
LFSB,28697,206,BSL,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport
EIDW,27805,200,DUB,53.421299,-6.27007,Dublin Airport
EGKK,23201,170,LGW,51.148102,-0.190278,London Gatwick Airport
