airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,836426,8079,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGKK,728668,4867,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,627338,3700,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGSS,418719,3059,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEBL,354735,3970,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,339407,3658,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGNX,313822,2223,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGGP,279563,1951,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EGBB,254537,1642,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGPF,253711,1544,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGGW,235695,1786,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGNT,227107,1498,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
ENGM,195769,1481,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
EGGD,195192,1437,BRS,51.382702,-2.71909,Bristol Airport
EGNM,184055,1118,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EHAM,175150,1397,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EIDW,174314,1193,DUB,53.421299,-6.27007,Dublin Airport
EGPH,151794,1012,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
EGFF,151209,1048,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
EBBR,139198,913,BRU,50.9014015198,4.48443984985,Brussels Airport
LFSB,115460,906,BSL,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport
EGCN,113296,807,DSA,53.4805378105,-1.01065635681,Robin Hood Doncaster Sheffield Airport
EBCI,111935,723,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
EDDL,111606,696,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EDLV,103177,672,NRN,51.6024017334,6.14216995239,Weeze Airport
EGAA,97346,714,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EHRD,94998,786,RTM,51.956902,4.43722,Rotterdam The Hague Airport
ESSA,89621,696,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
LFPO,84615,640,ORY,48.7233333,2.3794444,Paris-Orly Airport
EGNV,84012,531,MME,54.50920104980469,-1.4294099807739258,Durham Tees Valley Airport
LSGG,82035,660,GVA,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport
EDDF,76470,543,FRA,50.033333,8.570556,Frankfurt am Main Airport
