airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,2342016,15337,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,1815589,12630,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
GCLP,1510449,8878,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
LPPT,1427966,11648,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
EGLL,1382292,9017,LHR,51.4706,-0.461941,London Heathrow Airport
GCXO,1380918,8268,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
LFPO,1152677,7157,ORY,48.7233333,2.3794444,Paris-Orly Airport
LFPG,1105964,7093,CDG,49.012798,2.55,Charles de Gaulle International Airport
LIRF,1092448,6967,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
EDDF,1048560,7381,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGKK,1030072,6896,LGW,51.148102,-0.190278,London Gatwick Airport
EHAM,1027876,6493,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EBBR,965820,7215,BRU,50.9014015198,4.48443984985,Brussels Airport
EDDM,829426,6175,MUC,48.353802,11.7861,Munich Airport
SAEZ,814847,2906,EZE,-34.8222,-58.5358,Ministro Pistarini International Airport
SKBO,789801,3222,BOG,4.70159,-74.1469,El Dorado International Airport
KJFK,778906,3257,JFK,40.63980103,-73.77890015,John F Kennedy International Airport
LEBB,744020,6691,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LEIB,730390,5873,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
MMMX,682053,2635,MEX,19.4363,-99.072098,Licenciado Benito Juarez International Airport
KMIA,650756,2753,MIA,25.79319953918457,-80.29060363769531,Miami International Airport
LSZH,622512,5658,ZRH,47.464698999999996,8.54917,Zürich Airport
LECO,621123,5532,LCG,43.302101,-8.37726,A Coruña Airport
LPPR,615217,6831,OPO,41.248100280799996,-8.68138980865,Francisco de Sá Carneiro Airport
LEST,610820,4095,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
LIMC,602577,3961,MXP,45.6306,8.728110000000001,Malpensa International Airport
LEVX,593826,5391,VGO,42.2318000793457,-8.62677001953125,Vigo Airport
SBGR,584582,2224,GRU,-23.435556411743164,-46.47305679321289,Guarulhos - Governador André Franco Montoro International Airport
EIDW,547829,3546,DUB,53.421299,-6.27007,Dublin Airport
SCEL,532729,2010,SCL,-33.393001556396484,-70.78579711914062,Comodoro Arturo Merino Benítez International Airport
OMDB,526248,1465,DXB,25.252799987800003,55.3643989563,Dubai International Airport
LSGG,520414,3869,GVA,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport
MUHA,493465,1938,HAV,22.989200592041016,-82.40910339355469,José Martí International Airport
LEAS,479565,3559,OVD,43.5635986328125,-6.0346198081970215,Asturias Airport
EGSS,475704,2755,STN,51.8849983215,0.23499999940400002,London Stansted Airport
GCRR,456010,2847,ACE,28.945498999999998,-13.6052,Lanzarote Airport
LLBG,441154,2992,TLV,32.011398315429695,34.88669967651367,Ben Gurion International Airport
LROP,440254,2675,OTP,44.5711111,26.085,Henri Coandă International Airport
LIRA,389608,2238,CIA,41.7994,12.5949,Ciampino–G. B. Pastine International Airport
MDSD,374501,1531,SDQ,18.42970085144,-69.668899536133,Las Américas International Airport
LFBO,367919,4323,TLS,43.629101,1.36382,Toulouse-Blagnac Airport
EKCH,360662,2297,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
LEVC,342064,5186,VLC,39.4893,-0.481625,Valencia Airport
EDDL,340312,2278,DUS,51.289501,6.766780000000001,Düsseldorf Airport
LIPZ,320905,2289,VCE,45.505299,12.3519,Venice Marco Polo Airport
LEMG,319287,3963,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
LIME,315850,1795,BGY,45.673901,9.70417,Il Caravaggio International Airport
MMUN,309041,832,CUN,21.036500930800003,-86.8770980835,Cancún International Airport
GCFV,305208,1882,FUE,28.452699661254886,-13.863800048828125,Fuerteventura Airport
LEZL,301071,2429,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
GMMX,294501,1915,RAK,31.6068992615,-8.036299705510002,Menara Airport
LEAL,292291,4220,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
GCTS,291527,1794,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LIPE,287162,2740,BLQ,44.5354,11.2887,Bologna Guglielmo Marconi Airport
LOWW,281143,2217,VIE,48.110298156738004,16.569700241089002,Vienna International Airport
LGAV,279572,1684,ATH,37.9364013672,23.944499969499997,Eleftherios Venizelos International Airport
LEJR,274527,2747,XRY,36.74459838867188,-6.060110092163086,Jerez Airport
LTBA,260132,1472,ISL,40.976898,28.8146,Atatürk International Airport
