airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,2213194,19083,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,1388854,11496,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EHAM,1187322,7943,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EGKK,1131927,8090,LGW,51.148102,-0.190278,London Gatwick Airport
LFPG,1006802,6944,CDG,49.012798,2.55,Charles de Gaulle International Airport
LFPO,857873,6290,ORY,48.7233333,2.3794444,Paris-Orly Airport
EDDF,837527,5629,FRA,50.033333,8.570556,Frankfurt am Main Airport
LEIB,813268,5999,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
LEZL,802752,5571,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EDDM,718046,5106,MUC,48.353802,11.7861,Munich Airport
LIRF,705513,5132,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
LEMH,621066,4652,MAH,39.86259841918945,4.2186498641967765,Menorca Airport
LEMG,613855,4219,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
EGLL,610525,4922,LHR,51.4706,-0.461941,London Heathrow Airport
LIMC,587189,4406,MXP,45.6306,8.728110000000001,Malpensa International Airport
UUDD,582751,3463,DME,55.40879821777344,37.90629959106445,Domodedovo International Airport
LSZH,563616,3972,ZRH,47.464698999999996,8.54917,Zürich Airport
LPPT,514479,5104,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
LSGG,509174,4040,GVA,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport
EBBR,509103,3899,BRU,50.9014015198,4.48443984985,Brussels Airport
LEBB,507979,3828,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LEST,400477,2672,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
GCXO,395416,2490,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
LOWW,381762,2732,VIE,48.110298156738004,16.569700241089002,Vienna International Airport
EDDL,361022,2985,DUS,51.289501,6.766780000000001,Düsseldorf Airport
LLBG,358247,1951,TLV,32.011398315429695,34.88669967651367,Ben Gurion International Airport
EKCH,351875,2417,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
UUEE,338292,2338,SVO,55.972599,37.4146,Sheremetyevo International Airport
LEGR,326274,2133,GRX,37.18870162963867,-3.777359962463379,Federico Garcia Lorca Airport
LEAL,325587,2612,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
GCLP,317326,1984,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
LFLL,294952,3370,LYS,45.725556,5.081111,Lyon Saint-Exupéry Airport
ESSA,294706,2018,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EIDW,293952,2058,DUB,53.421299,-6.27007,Dublin Airport
EBCI,289308,1870,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
LTBA,288093,2199,ISL,40.976898,28.8146,Atatürk International Airport
LEAS,273151,2060,OVD,43.5635986328125,-6.0346198081970215,Asturias Airport
LKPR,271014,1997,PRG,50.1008,14.26,Václav Havel Airport Prague
EDDT,267379,1893,TXL,52.5597,13.2877,Berlin-Tegel Airport
LPPR,258407,3163,OPO,41.248100280799996,-8.68138980865,Francisco de Sá Carneiro Airport
KJFK,255772,1213,JFK,40.63980103,-73.77890015,John F Kennedy International Airport
EFHK,253562,1638,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
LIPZ,246165,1681,VCE,45.505299,12.3519,Venice Marco Polo Airport
LFSB,243418,2031,BSL,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport
EDDB,242671,1683,SXF,52.380001,13.5225,Berlin-Schönefeld Airport
LIRA,228946,1406,CIA,41.7994,12.5949,Ciampino–G. B. Pastine International Airport
OTBD,227970,1048,DIA,25.261101,51.565102,Doha International Airport
OMDB,227054,743,DXB,25.252799987800003,55.3643989563,Dubai International Airport
LIME,224287,1456,BGY,45.673901,9.70417,Il Caravaggio International Airport
EGSS,219262,1463,STN,51.8849983215,0.23499999940400002,London Stansted Airport
ENGM,211521,1546,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
LROP,211184,1726,OTP,44.5711111,26.085,Henri Coandă International Airport
EGGP,208927,1500,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
