airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGKK,1069121,6828,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,563361,3095,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
LEBL,526122,3572,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EIDW,465334,2467,DUB,53.421299,-6.27007,Dublin Airport
EBBR,463739,3190,BRU,50.9014015198,4.48443984985,Brussels Airport
LFPG,432603,2866,CDG,49.012798,2.55,Charles de Gaulle International Airport
EHAM,385020,2315,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EKCH,366493,2219,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
EGSS,356563,2161,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEMD,318357,4006,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGGD,300381,1864,BRS,51.382702,-2.71909,Bristol Airport
EGBB,298591,1705,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGNX,277714,1651,EMA,52.8311004639,-1.32806003094,East Midlands Airport
ESSA,274481,1621,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EGGW,258225,1747,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EFHK,255913,1494,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
LSZH,250994,1550,ZRH,47.464698999999996,8.54917,Zürich Airport
ENGM,247997,1556,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
EGNM,232837,1291,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
LEPA,226845,1569,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LFPO,204027,1314,ORY,48.7233333,2.3794444,Paris-Orly Airport
EGGP,196531,1204,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EHEH,194490,1208,EIN,51.4500999451,5.374529838559999,Eindhoven Airport
GEML,188865,4566,MLN,35.279800415,-2.9562599658999997,Melilla Airport
EDDM,186057,1213,MUC,48.353802,11.7861,Munich Airport
LEBB,174372,1150,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EGNT,170996,1070,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
LIRF,167803,1154,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
LSGG,165389,1246,GVA,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport
EGPF,165337,1029,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EDDH,158129,1004,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EGPH,149393,899,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
EDDL,148061,905,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EDDK,137418,848,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
LIMC,135896,906,MXP,45.6306,8.728110000000001,Malpensa International Airport
EGAA,117603,787,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EHRD,116148,766,RTM,51.956902,4.43722,Rotterdam The Hague Airport
GCXO,115118,750,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EDDF,113860,677,FRA,50.033333,8.570556,Frankfurt am Main Airport
LTBA,111618,807,ISL,40.976898,28.8146,Atatürk International Airport
GCLP,110578,771,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
EICK,107637,700,ORK,51.84130096435547,-8.491109848022461,Cork Airport
EDLV,107159,612,NRN,51.6024017334,6.14216995239,Weeze Airport
UUEE,104698,966,SVO,55.972599,37.4146,Sheremetyevo International Airport
LEST,96525,608,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
EBCI,94027,621,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
EDDT,88689,489,TXL,52.5597,13.2877,Berlin-Tegel Airport
ESGG,86800,536,GOT,57.662799835205,12.279800415039,Gothenburg-Landvetter Airport
LOWW,84038,548,VIE,48.110298156738004,16.569700241089002,Vienna International Airport
LEIB,83946,697,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
EGMC,83563,574,SEN,51.5713996887207,0.6955559849739075,Southend Airport
EKBI,82530,508,BLL,55.7402992249,9.15178012848,Billund Airport
EPWA,77339,490,WAW,52.1656990051,20.9671001434,Warsaw Chopin Airport
ENRY,76920,488,RYG,59.378817000000005,10.785439,"Moss Airport, Rygge"
