airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,689482,5841,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEMD,261756,3018,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,234576,6284,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGKK,201672,1088,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,174039,867,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGBB,73849,369,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
LIMC,72892,567,MXP,45.6306,8.728110000000001,Malpensa International Airport
EGGW,67919,411,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
LEBB,67349,579,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EGNX,57046,340,EMA,52.8311004639,-1.32806003094,East Midlands Airport
