airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,1124061,9346,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEMD,469146,4517,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEVC,313290,5169,VLC,39.4893,-0.481625,Valencia Airport
LEPA,277355,1943,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LFPO,257180,2014,ORY,48.7233333,2.3794444,Paris-Orly Airport
GCXO,187650,1327,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EGSS,152967,1022,STN,51.8849983215,0.23499999940400002,London Stansted Airport
GCLP,146432,1117,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
LEBB,98399,2745,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EGLL,92488,723,LHR,51.4706,-0.461941,London Heathrow Airport
LIME,76894,474,BGY,45.673901,9.70417,Il Caravaggio International Airport
GCTS,74773,513,TFS,28.044500351,-16.5725002289,Tenerife South Airport
EGKK,62207,510,LGW,51.148102,-0.190278,London Gatwick Airport
LEST,45675,1345,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
EBBR,45278,615,BRU,50.9014015198,4.48443984985,Brussels Airport
EGGP,44973,324,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
GCRR,44511,744,ACE,28.945498999999998,-13.6052,Lanzarote Airport
