airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMG,155919,4830,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
LEMD,73843,1893,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEGR,20972,717,GRX,37.18870162963867,-3.777359962463379,Federico Garcia Lorca Airport
LEAM,20505,725,LEI,36.84389877319336,-2.3701000213623047,Almería International Airport
LEBL,15047,514,BCN,41.2971,2.0784599999999998,Barcelona International Airport
