airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,188858,2545,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EDDF,75375,441,FRA,50.033333,8.570556,Frankfurt am Main Airport
EDDL,73972,434,DUS,51.289501,6.766780000000001,Düsseldorf Airport
LEPA,63104,404,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LEBL,58545,390,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGSS,46520,276,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EDDS,30340,183,STR,48.6898994446,9.22196006775,Stuttgart Airport
EDDV,27277,155,HAJ,52.461101532,9.68507957458,Hannover Airport
EBBR,22277,238,BRU,50.9014015198,4.48443984985,Brussels Airport
EDDM,21645,133,MUC,48.353802,11.7861,Munich Airport
EDFH,20917,132,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
