airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,837462,8821,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,595231,5223,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,233325,2016,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LEZL,197929,3355,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EDDF,194894,2052,FRA,50.033333,8.570556,Frankfurt am Main Airport
LEMG,172867,1365,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
EDDM,157754,2041,MUC,48.353802,11.7861,Munich Airport
GCRR,143355,905,ACE,28.945498999999998,-13.6052,Lanzarote Airport
LFPG,127387,2618,CDG,49.012798,2.55,Charles de Gaulle International Airport
GCTS,115311,779,TFS,28.044500351,-16.5725002289,Tenerife South Airport
EGSS,113314,868,STN,51.8849983215,0.23499999940400002,London Stansted Airport
GCLP,90035,589,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
EGLL,89914,686,LHR,51.4706,-0.461941,London Heathrow Airport
LEIB,80243,634,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
GCXO,74820,443,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EBBR,73928,1296,BRU,50.9014015198,4.48443984985,Brussels Airport
LEVC,69395,2255,VLC,39.4893,-0.481625,Valencia Airport
LEMH,69063,589,MAH,39.86259841918945,4.2186498641967765,Menorca Airport
EDDL,66461,1050,DUS,51.289501,6.766780000000001,Düsseldorf Airport
LEAL,62172,1343,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
