airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,938785,6588,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEMD,667124,5516,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,432023,8152,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGKK,298605,1867,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,246847,1218,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
LEVC,226659,2408,VLC,39.4893,-0.481625,Valencia Airport
EGSS,202924,1266,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LIMC,187014,1308,MXP,45.6306,8.728110000000001,Malpensa International Airport
EHAM,178462,1283,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
LIRF,126582,921,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
EDDL,118620,686,DUS,51.289501,6.766780000000001,Düsseldorf Airport
LIME,112974,710,BGY,45.673901,9.70417,Il Caravaggio International Airport
LFPO,112110,774,ORY,48.7233333,2.3794444,Paris-Orly Airport
EHEH,109711,739,EIN,51.4500999451,5.374529838559999,Eindhoven Airport
EGNX,102548,611,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EDDF,90364,575,FRA,50.033333,8.570556,Frankfurt am Main Airport
LEMG,83946,697,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
EGBB,82567,469,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGPF,81496,443,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
LEBB,78960,530,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LSZH,77993,702,ZRH,47.464698999999996,8.54917,Zürich Airport
EGNT,77062,482,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGNM,76552,451,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EGLC,75859,978,LCY,51.505299,0.055277999999999994,London City Airport
