airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
GCLP,503060,9966,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
LEMD,422382,2685,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGKK,308773,1544,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,293864,1317,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
GCXO,259494,5176,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EIDW,203230,1198,DUB,53.421299,-6.27007,Dublin Airport
EGBB,190403,976,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EDDL,128391,705,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EGNX,127864,691,EMA,52.8311004639,-1.32806003094,East Midlands Airport
LEBB,119742,749,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LEBL,113425,730,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EHAM,110399,855,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EGPF,108912,483,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGSS,107278,633,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGGD,94669,527,BRS,51.382702,-2.71909,Bristol Airport
EGNM,83629,462,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EICK,82778,526,ORK,51.84130096435547,-8.491109848022461,Cork Airport
EGGW,80209,470,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGNT,76863,368,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGAA,75257,505,BFS,54.6575012207,-6.21582984924,Belfast International Airport
