airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGKK,773244,4764,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,636106,3436,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGNX,382699,2166,EMA,52.8311004639,-1.32806003094,East Midlands Airport
LEBL,330712,2447,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EBBR,311610,2045,BRU,50.9014015198,4.48443984985,Brussels Airport
EGBB,304739,1661,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EHAM,284861,1735,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EGNM,276879,1548,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
LEPA,274311,2753,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGGD,272343,1712,BRS,51.382702,-2.71909,Bristol Airport
ENGM,268752,1679,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
LEMD,268229,4198,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGNT,236167,1472,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGSS,225616,1267,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGGP,216379,1286,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EGGW,215448,1382,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EHEH,198338,1261,EIN,51.4500999451,5.374529838559999,Eindhoven Airport
EGPF,190785,1167,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EIDW,175941,1060,DUB,53.421299,-6.27007,Dublin Airport
LFPO,166220,1171,ORY,48.7233333,2.3794444,Paris-Orly Airport
ESSA,162997,986,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EKCH,157590,1000,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
EGPH,150064,925,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
UUDD,140518,951,DME,55.40879821777344,37.90629959106445,Domodedovo International Airport
EBCI,139015,902,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
DAOO,117525,1128,ORN,35.6239013672,-0.6211829781529999,Es Senia Airport
EGAA,115422,767,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EDDL,111613,650,DUS,51.289501,6.766780000000001,Düsseldorf Airport
ENRY,107969,671,RYG,59.378817000000005,10.785439,"Moss Airport, Rygge"
EHRD,107839,726,RTM,51.956902,4.43722,Rotterdam The Hague Airport
LSGG,105656,698,GVA,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport
EDLV,105489,605,NRN,51.6024017334,6.14216995239,Weeze Airport
LEBB,102773,1101,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EGMC,99505,669,SEN,51.5713996887207,0.6955559849739075,Southend Airport
ESGG,97545,584,GOT,57.662799835205,12.279800415039,Gothenburg-Landvetter Airport
LFSB,92824,591,BSL,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport
ESKN,86761,501,NYO,58.78860092163086,16.912200927734375,Stockholm Skavsta Airport
DAAG,84358,823,ALG,36.691001892089844,3.215409994125366,Houari Boumediene Airport
LEST,81781,488,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
EGFF,79302,490,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
EGPK,76634,428,PIK,55.5093994140625,-4.586669921875,Glasgow Prestwick Airport
LIRF,76496,541,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
