airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,171243,3462,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,121411,868,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGSS,99533,642,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LIRA,69846,412,CIA,41.7994,12.5949,Ciampino–G. B. Pastine International Airport
EBCI,66456,414,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
LEMG,33232,203,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
GCTS,31536,194,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LEZL,30326,186,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EGPH,30134,177,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
LEPA,29445,196,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LIME,29196,180,BGY,45.673901,9.70417,Il Caravaggio International Airport
LEVC,28056,182,VLC,39.4893,-0.481625,Valencia Airport
GCRR,23438,154,ACE,28.945498999999998,-13.6052,Lanzarote Airport
EIDW,22531,143,DUB,53.421299,-6.27007,Dublin Airport
EDLV,20663,126,NRN,51.6024017334,6.14216995239,Weeze Airport
