airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,670993,4206,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
GCLP,551804,7765,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
EGKK,437545,2112,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,414002,1782,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EIDW,268832,1355,DUB,53.421299,-6.27007,Dublin Airport
GCXO,234549,4148,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
LEBL,222162,1272,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEBB,180097,887,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EGBB,167210,705,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGPF,148119,729,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EHAM,118312,642,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EDDL,117383,639,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EDDF,107068,545,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGNX,92074,464,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EICK,80781,467,ORK,51.84130096435547,-8.491109848022461,Cork Airport
