airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,487140,6196,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,128964,1164,BCN,41.2971,2.0784599999999998,Barcelona International Airport
