airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,1757290,13554,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,1740315,16076,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EDDL,1031687,6023,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EGCC,817807,4274,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EDDF,774941,4358,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGKK,692528,4014,LGW,51.148102,-0.190278,London Gatwick Airport
EDDK,640283,4056,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
EDDH,607118,3508,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EDDS,599549,3574,STR,48.6898994446,9.22196006775,Stuttgart Airport
EDDM,576216,3680,MUC,48.353802,11.7861,Munich Airport
EDDV,516369,3158,HAJ,52.461101532,9.68507957458,Hannover Airport
LEVC,489358,6845,VLC,39.4893,-0.481625,Valencia Airport
EDDG,421522,2581,FMO,52.134601593,7.68483018875,Münster Osnabrück Airport
EDDT,391087,2165,TXL,52.5597,13.2877,Berlin-Tegel Airport
EDLP,366072,2280,PAD,51.614101409899995,8.616319656369999,Paderborn Lippstadt Airport
LSZH,343882,2719,ZRH,47.464698999999996,8.54917,Zürich Airport
LEIB,342631,7523,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
LEAL,336814,2884,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
EDLW,330400,2252,DTM,51.518299102799986,7.61223983765,Dortmund Airport
EGBB,319139,1779,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGPF,297715,1533,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EDDN,296118,1678,NUE,49.498699,11.078056,Nuremberg Airport
LEZL,277355,1943,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EHAM,272751,1838,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
LEMH,262845,7104,MAH,39.86259841918945,4.2186498641967765,Menorca Airport
EDDP,261464,1455,LEJ,51.423889,12.236388999999999,Leipzig/Halle Airport
EGSS,260074,1881,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEMG,258079,2224,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
EGGW,233581,1729,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGNX,233025,1367,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGNT,232243,1423,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
LEBB,230151,1770,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EGGD,205523,1321,BRS,51.382702,-2.71909,Bristol Airport
EIDW,195936,1072,DUB,53.421299,-6.27007,Dublin Airport
EGGP,192498,1416,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EDDB,190504,1267,SXF,52.380001,13.5225,Berlin-Schönefeld Airport
EDDW,187435,1040,BRE,53.0475006104,8.78666973114,Bremen Airport
LOWW,180697,908,VIE,48.110298156738004,16.569700241089002,Vienna International Airport
EGFF,174045,1125,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
ESSA,167712,830,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EGNM,166319,980,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
LPPT,156287,1086,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
LEST,151366,1158,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
LPPR,148790,1197,OPO,41.248100280799996,-8.68138980865,Francisco de Sá Carneiro Airport
EBBR,146229,1025,BRU,50.9014015198,4.48443984985,Brussels Airport
EKCH,143045,875,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
LFSB,136774,956,BSL,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport
EDDC,123555,612,DRS,51.1328010559082,13.767200469970705,Dresden Airport
EGPH,118465,835,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
LEGR,117979,797,GRX,37.18870162963867,-3.777359962463379,Federico Garcia Lorca Airport
ENGM,111757,586,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
EGAA,110274,666,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EDDR,108483,633,SCN,49.2145996094,7.10950994492,Saarbrücken Airport
LFPO,92628,879,ORY,48.7233333,2.3794444,Paris-Orly Airport
EKBI,87642,525,BLL,55.7402992249,9.15178012848,Billund Airport
EGLL,78918,707,LHR,51.4706,-0.461941,London Heathrow Airport
LPFR,77339,537,FAO,37.014400482199996,-7.965909957889999,Faro Airport
