airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,3497696,35089,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,1707740,13472,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
GCLP,1596703,11649,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
GCXO,1333507,8918,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
LFPG,1229477,11607,CDG,49.012798,2.55,Charles de Gaulle International Airport
LIRF,1179640,8961,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
EGLL,1146531,9284,LHR,51.4706,-0.461941,London Heathrow Airport
LFPO,1101004,8983,ORY,48.7233333,2.3794444,Paris-Orly Airport
LEMG,1094729,9790,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
LEBB,1008955,10090,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LEVC,997180,13840,VLC,39.4893,-0.481625,Valencia Airport
LPPT,994158,10669,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
EHAM,967082,7400,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
SAEZ,919275,3296,EZE,-34.8222,-58.5358,Ministro Pistarini International Airport
EDDF,856817,7991,FRA,50.033333,8.570556,Frankfurt am Main Airport
LEAL,836426,8079,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
LEVX,790309,6886,VGO,42.2318000793457,-8.62677001953125,Vigo Airport
LEAS,765716,7238,OVD,43.5635986328125,-6.0346198081970215,Asturias Airport
LECO,714309,6627,LCG,43.302101,-8.37726,A Coruña Airport
LIMC,709130,6008,MXP,45.6306,8.728110000000001,Malpensa International Airport
EBBR,671335,6726,BRU,50.9014015198,4.48443984985,Brussels Airport
EGKK,670600,5580,LGW,51.148102,-0.190278,London Gatwick Airport
LEIB,665062,6333,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
EDDM,617783,5838,MUC,48.353802,11.7861,Munich Airport
GCRR,608005,4224,ACE,28.945498999999998,-13.6052,Lanzarote Airport
LEST,598201,5200,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
LEJR,523987,5384,XRY,36.74459838867188,-6.060110092163086,Jerez Airport
LIPZ,513179,3907,VCE,45.505299,12.3519,Venice Marco Polo Airport
LEZL,499572,4658,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
MMMX,498691,2226,MEX,19.4363,-99.072098,Licenciado Benito Juarez International Airport
SKBO,494729,2481,BOG,4.70159,-74.1469,El Dorado International Airport
KJFK,477120,2023,JFK,40.63980103,-73.77890015,John F Kennedy International Airport
GCTS,461656,3299,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LSZH,460422,4388,ZRH,47.464698999999996,8.54917,Zürich Airport
SBGR,452851,2517,GRU,-23.435556411743164,-46.47305679321289,Guarulhos - Governador André Franco Montoro International Airport
MUHA,433707,1893,HAV,22.989200592041016,-82.40910339355469,José Martí International Airport
