airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,423340,3874,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,94370,726,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,81042,527,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EDDL,66155,397,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EDDF,50706,321,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGSS,46683,293,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EDDS,30186,181,STR,48.6898994446,9.22196006775,Stuttgart Airport
EDDV,25629,148,HAJ,52.461101532,9.68507957458,Hannover Airport
EDFH,24561,146,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
EDDM,24061,166,MUC,48.353802,11.7861,Munich Airport
