airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGSS,244681,1482,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGNX,120796,723,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGGP,115084,717,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EGGW,114780,720,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGKK,100989,762,LGW,51.148102,-0.190278,London Gatwick Airport
EGGD,85467,671,BRS,51.382702,-2.71909,Bristol Airport
EGBB,79891,513,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGCC,77706,608,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
LEMD,72188,1930,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EIDW,69861,414,DUB,53.421299,-6.27007,Dublin Airport
EGNM,60361,460,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EBBR,58008,534,BRU,50.9014015198,4.48443984985,Brussels Airport
EGPH,54971,481,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
EGPK,50082,350,PIK,55.5093994140625,-4.586669921875,Glasgow Prestwick Airport
EGNT,47676,400,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
LEPA,46229,464,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EINN,37599,266,SNN,52.702,-8.92482,Shannon Airport
LEBL,30002,1206,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGHI,26886,333,SOU,50.95029830932617,-1.3567999601364136,Southampton Airport
