airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,679714,5851,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEMD,266262,3055,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,253424,6540,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGKK,195671,1137,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,175852,911,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGBB,69484,369,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
LEBB,69063,589,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EGGW,67268,429,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGNX,53879,323,EMA,52.8311004639,-1.32806003094,East Midlands Airport
LIMC,44924,307,MXP,45.6306,8.728110000000001,Malpensa International Airport
LEVC,44643,1012,VLC,39.4893,-0.481625,Valencia Airport
EGGD,40538,240,BRS,51.382702,-2.71909,Bristol Airport
EHAM,35034,231,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EDDL,30766,182,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EGPF,30242,146,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGNT,30015,170,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
LIPX,25714,155,VRN,45.395699,10.8885,Verona Villafranca Airport
EGNM,24269,170,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EGSS,22689,137,STN,51.8849983215,0.23499999940400002,London Stansted Airport
