airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,759630,5851,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEMD,744020,6691,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EDDM,262732,2192,MUC,48.353802,11.7861,Munich Airport
EDDF,242546,1914,FRA,50.033333,8.570556,Frankfurt am Main Airport
EHAM,219919,2190,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
LFPG,212634,2344,CDG,49.012798,2.55,Charles de Gaulle International Airport
LEZL,182876,1263,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
LEPA,182443,1317,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LEMG,179705,1181,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
EGLL,171808,1370,LHR,51.4706,-0.461941,London Heathrow Airport
EBBR,148842,1297,BRU,50.9014015198,4.48443984985,Brussels Airport
EGSS,127703,913,STN,51.8849983215,0.23499999940400002,London Stansted Airport
GCXO,115797,786,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
LEAL,110991,1084,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
EGKK,107648,724,LGW,51.148102,-0.190278,London Gatwick Airport
LEVC,106013,1488,VLC,39.4893,-0.481625,Valencia Airport
GCRR,91476,601,ACE,28.945498999999998,-13.6052,Lanzarote Airport
EDDL,89207,692,DUS,51.289501,6.766780000000001,Düsseldorf Airport
GCLP,89150,583,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
LEIB,85959,599,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
LPPT,77967,1320,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
LEMH,68149,497,MAH,39.86259841918945,4.2186498641967765,Menorca Airport
EGCC,60698,390,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EIDW,51748,361,DUB,53.421299,-6.27007,Dublin Airport
