airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,716133,8109,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,277095,6728,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LEMD,266131,2456,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGKK,229169,1273,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,203361,1068,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGBB,99715,539,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGGW,62847,410,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGNX,62658,318,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGNT,48769,296,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGSS,47694,261,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEVC,47553,970,VLC,39.4893,-0.481625,Valencia Airport
EGGD,46994,254,BRS,51.382702,-2.71909,Bristol Airport
LIMC,42368,333,MXP,45.6306,8.728110000000001,Malpensa International Airport
EGPF,40166,203,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
