airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGSS,414603,2742,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LIME,230821,1476,BGY,45.673901,9.70417,Il Caravaggio International Airport
EDFH,216107,1427,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
EBCI,205853,1339,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
LIRA,203612,1272,CIA,41.7994,12.5949,Ciampino–G. B. Pastine International Airport
LFOB,198982,1291,BVA,49.45439910888672,2.1127800941467285,Paris Beauvais Tillé Airport
LIPH,103973,656,TSF,45.648399,12.1944,Treviso-Sant'Angelo Airport
EDSB,102950,661,FKB,48.7793998718,8.08049964905,Karlsruhe Baden-Baden Airport
EGGP,102868,650,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EGPK,101477,722,PIK,55.5093994140625,-4.586669921875,Glasgow Prestwick Airport
EHEH,98695,637,EIN,51.4500999451,5.374529838559999,Eindhoven Airport
LIEA,97257,633,AHO,40.632099,8.29077,Alghero-Fertilia Airport
EGNX,95465,579,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGHH,93868,731,BOH,50.77999877929688,-1.8424999713897705,Bournemouth Airport
LIMF,90073,656,TRN,45.200802,7.64963,Turin Airport
EGCC,86864,380,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGPF,66831,313,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EHRD,61483,526,RTM,51.956902,4.43722,Rotterdam The Hague Airport
EGBB,56216,383,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EIDW,53210,435,DUB,53.421299,-6.27007,Dublin Airport
EGKK,46427,248,LGW,51.148102,-0.190278,London Gatwick Airport
