airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGSS,185868,1153,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LIRP,129463,925,PSA,43.683899,10.3927,Pisa International Airport
EDFH,108794,701,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
LIPE,100817,665,BLQ,44.5354,11.2887,Bologna Guglielmo Marconi Airport
ESKN,95839,630,NYO,58.78860092163086,16.912200927734375,Stockholm Skavsta Airport
LEMD,95461,686,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EBCI,90791,603,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
EHEH,87047,590,EIN,51.4500999451,5.374529838559999,Eindhoven Airport
LFOB,84461,598,BVA,49.45439910888672,2.1127800941467285,Paris Beauvais Tillé Airport
EHAM,83997,635,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
LIEA,83904,692,AHO,40.632099,8.29077,Alghero-Fertilia Airport
EGGD,79101,548,BRS,51.382702,-2.71909,Bristol Airport
EGPK,75632,510,PIK,55.5093994140625,-4.586669921875,Glasgow Prestwick Airport
LIME,72564,602,BGY,45.673901,9.70417,Il Caravaggio International Airport
EDSB,71634,483,FKB,48.7793998718,8.08049964905,Karlsruhe Baden-Baden Airport
EGNX,69970,446,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGGP,68526,442,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
LEPA,67107,634,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EDDW,60854,380,BRE,53.0475006104,8.78666973114,Bremen Airport
GMMX,58571,375,RAK,31.6068992615,-8.036299705510002,Menara Airport
GMFF,53314,317,FEZ,33.927299499499995,-4.977960109709999,Saïss Airport
EGBB,52769,343,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGHH,52277,341,BOH,50.77999877929688,-1.8424999713897705,Bournemouth Airport
EGGW,49073,351,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGKK,48908,306,LGW,51.148102,-0.190278,London Gatwick Airport
EDJA,48039,339,FMM,47.9888000488,10.2395000458,Memmingen Allgau Airport
