airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,1094729,9790,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGKK,1086611,7213,LGW,51.148102,-0.190278,London Gatwick Airport
LEBL,678748,5961,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGCC,670331,4125,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EIDW,479432,2719,DUB,53.421299,-6.27007,Dublin Airport
EGGW,431058,3166,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
LFPG,357297,2552,CDG,49.012798,2.55,Charles de Gaulle International Airport
EHAM,327043,2376,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EBBR,305890,2510,BRU,50.9014015198,4.48443984985,Brussels Airport
EGGP,300904,2162,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EGBB,279581,1804,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGNX,266802,1896,EMA,52.8311004639,-1.32806003094,East Midlands Airport
LEPA,265868,1981,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGSS,257027,1964,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EKCH,225985,1573,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
LEBB,217137,1696,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EGNT,202387,1409,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGGD,202078,1465,BRS,51.382702,-2.71909,Bristol Airport
EGPF,201875,1295,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGAA,188060,1459,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EDDL,185794,1233,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EDDF,185713,1150,FRA,50.033333,8.570556,Frankfurt am Main Airport
EFHK,164100,912,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
ENGM,159670,1280,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
EGNM,159234,987,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
GEML,155919,4830,MLN,35.279800415,-2.9562599658999997,Melilla Airport
EGFF,139966,1029,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
LSZH,137574,953,ZRH,47.464698999999996,8.54917,Zürich Airport
ESSA,136531,878,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EGLL,129084,912,LHR,51.4706,-0.461941,London Heathrow Airport
LIRF,127115,1074,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
EGHH,113605,812,BOH,50.77999877929688,-1.8424999713897705,Bournemouth Airport
EDDM,108866,742,MUC,48.353802,11.7861,Munich Airport
LIMC,108352,898,MXP,45.6306,8.728110000000001,Malpensa International Airport
EICK,102373,705,ORK,51.84130096435547,-8.491109848022461,Cork Airport
EGPH,97913,662,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
EHRD,90563,790,RTM,51.956902,4.43722,Rotterdam The Hague Airport
LSGG,89388,793,GVA,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport
EDDH,88512,566,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EGCN,83202,585,DSA,53.4805378105,-1.01065635681,Robin Hood Doncaster Sheffield Airport
EDDB,75318,561,SXF,52.380001,13.5225,Berlin-Schönefeld Airport
