airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,375023,3990,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,273151,2060,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGSS,82503,574,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEPA,67285,543,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
GCTS,46882,277,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LPPT,28309,236,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
LFPO,27515,292,ORY,48.7233333,2.3794444,Paris-Orly Airport
LEVC,25850,304,VLC,39.4893,-0.481625,Valencia Airport
GCRR,22028,128,ACE,28.945498999999998,-13.6052,Lanzarote Airport
LEMG,20276,165,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
