airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,863984,6617,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEMD,386169,3419,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,321588,2790,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LFPO,265991,1902,ORY,48.7233333,2.3794444,Paris-Orly Airport
GCXO,229205,1658,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
LEBB,197929,3355,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LEVC,159301,3093,VLC,39.4893,-0.481625,Valencia Airport
GCLP,158579,1242,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
LEGE,150904,1062,GRO,41.901000976999995,2.7605500221,Girona Airport
LIME,102123,710,BGY,45.673901,9.70417,Il Caravaggio International Airport
EGSS,98692,624,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LIRF,88870,749,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
EGLL,87715,684,LHR,51.4706,-0.461941,London Heathrow Airport
LEAL,78868,1304,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
LECO,74427,616,LCG,43.302101,-8.37726,A Coruña Airport
LERS,63342,483,REU,41.14739990234375,1.1671700477600098,Reus Air Base
LIRA,61721,402,CIA,41.7994,12.5949,Ciampino–G. B. Pastine International Airport
EBCI,50666,329,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
EBBR,47883,517,BRU,50.9014015198,4.48443984985,Brussels Airport
LIPE,45629,306,BLQ,44.5354,11.2887,Bologna Guglielmo Marconi Airport
EDLV,45538,297,NRN,51.6024017334,6.14216995239,Weeze Airport
LIRP,44090,296,PSA,43.683899,10.3927,Pisa International Airport
LFPG,41095,357,CDG,49.012798,2.55,Charles de Gaulle International Airport
