airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,709862,6362,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEMD,591454,5950,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,342685,7282,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGKK,187644,1240,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,182754,963,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
LIMC,181281,1402,MXP,45.6306,8.728110000000001,Malpensa International Airport
EGSS,174324,1225,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEVC,135376,3111,VLC,39.4893,-0.481625,Valencia Airport
EDDL,112133,658,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EGBB,91440,446,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
LIME,83103,603,BGY,45.673901,9.70417,Il Caravaggio International Airport
EGNX,79451,462,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGNT,73456,392,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EDDK,67835,539,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
EDDF,66825,373,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGPF,62494,312,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGGW,61964,550,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
LEGE,61518,510,GRO,41.901000976999995,2.7605500221,Girona Airport
LIRF,57366,509,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
LEBB,56891,473,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EGNM,55602,376,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EDDM,54273,318,MUC,48.353802,11.7861,Munich Airport
EHAM,53635,396,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
LIPX,46621,323,VRN,45.395699,10.8885,Verona Villafranca Airport
EDDS,43779,324,STR,48.6898994446,9.22196006775,Stuttgart Airport
LEAL,40367,811,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
