airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
GCLP,594852,12583,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
LEMD,413682,2714,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EDDL,254436,1067,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EGCC,223822,1017,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGKK,203080,936,LGW,51.148102,-0.190278,London Gatwick Airport
EDDF,186886,813,FRA,50.033333,8.570556,Frankfurt am Main Airport
GCXO,178919,3806,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EHAM,121049,549,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EDDS,117742,553,STR,48.6898994446,9.22196006775,Stuttgart Airport
EDDV,113285,526,HAJ,52.461101532,9.68507957458,Hannover Airport
EDDH,109910,522,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EDDM,106692,547,MUC,48.353802,11.7861,Munich Airport
EGBB,90075,421,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EDDK,82967,411,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
LIMC,77316,433,MXP,45.6306,8.728110000000001,Malpensa International Airport
EIDW,70621,397,DUB,53.421299,-6.27007,Dublin Airport
EDDT,69967,348,TXL,52.5597,13.2877,Berlin-Tegel Airport
EDDN,68725,374,NUE,49.498699,11.078056,Nuremberg Airport
EGNX,52975,271,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EDLP,50110,259,PAD,51.614101409899995,8.616319656369999,Paderborn Lippstadt Airport
EGPF,47908,229,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
