airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,4113490,41854,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,1596068,16121,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EHAM,1130437,8837,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
LEZL,892607,8168,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EGLL,742242,5933,LHR,51.4706,-0.461941,London Heathrow Airport
LFPG,735844,7562,CDG,49.012798,2.55,Charles de Gaulle International Airport
LEMG,690997,6111,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
LEIB,635763,6039,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
EBBR,563933,5724,BRU,50.9014015198,4.48443984985,Brussels Airport
EDDF,558837,5107,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGKK,545744,4731,LGW,51.148102,-0.190278,London Gatwick Airport
LEMH,541056,5307,MAH,39.86259841918945,4.2186498641967765,Menorca Airport
LFPO,517964,5763,ORY,48.7233333,2.3794444,Paris-Orly Airport
LIRF,490498,4939,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
LEBB,473125,4957,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LIMC,386580,4441,MXP,45.6306,8.728110000000001,Malpensa International Airport
LSGG,365326,4341,GVA,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport
EDDM,352859,4348,MUC,48.353802,11.7861,Munich Airport
LEAL,320627,3467,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
GCXO,299396,2328,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
LPPT,295878,6057,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
EDDL,281538,3860,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EGGW,278669,2411,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
LSZH,265900,3794,ZRH,47.464698999999996,8.54917,Zürich Airport
GCLP,263560,2290,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
EKCH,245974,2452,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
LEST,222828,2241,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
EGCC,217394,1952,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
LIPZ,217165,2833,VCE,45.505299,12.3519,Venice Marco Polo Airport
LEVC,194633,3238,VLC,39.4893,-0.481625,Valencia Airport
LEGR,186843,2012,GRX,37.18870162963867,-3.777359962463379,Federico Garcia Lorca Airport
EIDW,184767,1499,DUB,53.421299,-6.27007,Dublin Airport
GCTS,183471,1490,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LLBG,183234,1635,TLV,32.011398315429695,34.88669967651367,Ben Gurion International Airport
LEAS,177212,2786,OVD,43.5635986328125,-6.0346198081970215,Asturias Airport
EGGP,174252,1461,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EDDS,173225,4080,STR,48.6898994446,9.22196006775,Stuttgart Airport
EGSS,172116,1479,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LIML,169169,2201,LIN,45.445099,9.27674,Milano Linate Airport
KJFK,154668,581,JFK,40.63980103,-73.77890015,John F Kennedy International Airport
GCRR,144112,1030,ACE,28.945498999999998,-13.6052,Lanzarote Airport
LEVX,139307,1454,VGO,42.2318000793457,-8.62677001953125,Vigo Airport
LOWW,131492,1482,VIE,48.110298156738004,16.569700241089002,Vienna International Airport
EGBB,130378,1259,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EDDT,130036,1159,TXL,52.5597,13.2877,Berlin-Tegel Airport
LECO,117376,1553,LCG,43.302101,-8.37726,A Coruña Airport
UUDD,102906,588,DME,55.40879821777344,37.90629959106445,Domodedovo International Airport
ESSA,96526,908,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
LTBA,95796,1192,ISL,40.976898,28.8146,Atatürk International Airport
EFHK,93100,770,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
LKPR,91394,781,PRG,50.1008,14.26,Václav Havel Airport Prague
EGGD,90541,728,BRS,51.382702,-2.71909,Bristol Airport
EGNT,89563,735,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
LEAM,88975,2254,LEI,36.84389877319336,-2.3701000213623047,Almería International Airport
EDDK,81761,703,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
UUEE,80571,644,SVO,55.972599,37.4146,Sheremetyevo International Airport
HECA,80563,736,CAI,30.12190055847168,31.40559959411621,Cairo International Airport
EDDH,80228,1373,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
LESO,75964,2196,EAS,43.35649871826172,-1.7906099557876587,San Sebastian Airport
