airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,1301539,7685,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
GCXO,616617,12864,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
GCRR,503060,9966,ACE,28.945498999999998,-13.6052,Lanzarote Airport
GCFV,478680,9580,FUE,28.452699661254886,-13.863800048828125,Fuerteventura Airport
LEBL,322579,2085,BCN,41.2971,2.0784599999999998,Barcelona International Airport
ENGM,304450,1637,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
EHAM,265641,1901,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EDDL,256493,1348,DUS,51.289501,6.766780000000001,Düsseldorf Airport
ESSA,235445,1055,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EFHK,215536,1048,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
LEZL,184273,1291,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EGKK,181628,953,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,180042,818,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EKCH,171089,1020,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
EDDF,166643,848,FRA,50.033333,8.570556,Frankfurt am Main Airport
EDDH,159752,848,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EIDW,129283,816,DUB,53.421299,-6.27007,Dublin Airport
EDDM,127371,692,MUC,48.353802,11.7861,Munich Airport
EDDS,127085,762,STR,48.6898994446,9.22196006775,Stuttgart Airport
EDDV,122924,761,HAJ,52.461101532,9.68507957458,Hannover Airport
ESGG,120409,594,GOT,57.662799835205,12.279800415039,Gothenburg-Landvetter Airport
EGBB,106240,593,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EKBI,101797,620,BLL,55.7402992249,9.15178012848,Billund Airport
LSZH,99732,716,ZRH,47.464698999999996,8.54917,Zürich Airport
LEMG,96751,657,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
EDDK,96507,615,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
LEBB,94071,601,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
GCLA,91241,2087,SPC,28.626499,-17.7556,La Palma Airport
EBBR,89714,658,BRU,50.9014015198,4.48443984985,Brussels Airport
LEST,78440,540,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
LFSB,77189,478,BSL,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport
EDDT,75237,458,TXL,52.5597,13.2877,Berlin-Tegel Airport
