airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGCC,910070,4402,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGKK,677908,3406,LGW,51.148102,-0.190278,London Gatwick Airport
LEMD,541702,3480,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGBB,355406,1753,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGPF,309656,1642,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
LEBL,243659,1614,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EBBR,219972,1284,BRU,50.9014015198,4.48443984985,Brussels Airport
EHAM,210458,1204,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
LEBB,209598,1249,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EDDF,207690,1067,FRA,50.033333,8.570556,Frankfurt am Main Airport
EDDL,176100,941,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EDDM,167962,883,MUC,48.353802,11.7861,Munich Airport
EGGW,162760,886,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGNT,158305,765,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGNX,134197,637,EMA,52.8311004639,-1.32806003094,East Midlands Airport
LEST,134145,771,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
EDDS,128925,703,STR,48.6898994446,9.22196006775,Stuttgart Airport
EGGD,123368,593,BRS,51.382702,-2.71909,Bristol Airport
EDDH,122814,668,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EDDV,109579,592,HAJ,52.461101532,9.68507957458,Hannover Airport
EFHK,107817,505,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
EIDW,101498,540,DUB,53.421299,-6.27007,Dublin Airport
ESSA,100602,456,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EDDN,100336,575,NUE,49.498699,11.078056,Nuremberg Airport
EGSS,91355,535,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEMG,90985,672,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
EKCH,90359,571,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
EGAA,84060,431,BFS,54.6575012207,-6.21582984924,Belfast International Airport
