airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,790059,11789,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,279534,6547,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LEBL,194798,3710,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EDDF,130065,1166,FRA,50.033333,8.570556,Frankfurt am Main Airport
LFPO,128081,1421,ORY,48.7233333,2.3794444,Paris-Orly Airport
LIMC,96566,1437,MXP,45.6306,8.728110000000001,Malpensa International Airport
EGLL,77536,710,LHR,51.4706,-0.461941,London Heathrow Airport
LEIB,65954,2186,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
EGKK,60929,594,LGW,51.148102,-0.190278,London Gatwick Airport
LEBB,60635,1836,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LEZL,56948,1772,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EBBR,49270,637,BRU,50.9014015198,4.48443984985,Brussels Airport
GCTS,45200,310,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LSZH,30942,722,ZRH,47.464698999999996,8.54917,Zürich Airport
LEMG,21227,811,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
