airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,1291706,11320,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGKK,1126074,6818,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,793881,4155,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
LEBL,648750,5469,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGGW,417707,2921,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EIDW,401486,2782,DUB,53.421299,-6.27007,Dublin Airport
EBBR,367052,2670,BRU,50.9014015198,4.48443984985,Brussels Airport
EHAM,351672,2285,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EGBB,335995,1939,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGSS,321670,2418,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGNX,287420,2008,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGLL,281509,2181,LHR,51.4706,-0.461941,London Heathrow Airport
LFPG,275759,2501,CDG,49.012798,2.55,Charles de Gaulle International Airport
LEPA,266829,2366,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EDDF,254006,1579,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGGP,252228,1966,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EGGD,221219,1640,BRS,51.382702,-2.71909,Bristol Airport
EKCH,173015,1154,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
EGPF,167443,773,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EDDL,156744,1155,DUS,51.289501,6.766780000000001,Düsseldorf Airport
ESSA,147431,904,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EDDM,143461,1291,MUC,48.353802,11.7861,Munich Airport
EFHK,141774,812,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
EGFF,136411,966,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
GEML,135175,4398,MLN,35.279800415,-2.9562599658999997,Melilla Airport
ENGM,122087,955,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
EGNM,121867,811,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
LSZH,109486,874,ZRH,47.464698999999996,8.54917,Zürich Airport
LIMC,107385,952,MXP,45.6306,8.728110000000001,Malpensa International Airport
EHRD,104388,805,RTM,51.956902,4.43722,Rotterdam The Hague Airport
EGNT,97013,459,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EDDH,92012,643,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EGAA,77750,541,BFS,54.6575012207,-6.21582984924,Belfast International Airport
