airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGCC,951197,4045,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGKK,864925,3912,LGW,51.148102,-0.190278,London Gatwick Airport
LEMD,576767,4031,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGBB,316785,1430,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EHAM,278416,1569,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EGPF,240850,1095,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EBBR,240226,1546,BRU,50.9014015198,4.48443984985,Brussels Airport
EDDF,193617,1033,FRA,50.033333,8.570556,Frankfurt am Main Airport
EDDL,186605,1069,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EGNT,159733,779,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EFHK,157545,662,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
EDDM,156258,904,MUC,48.353802,11.7861,Munich Airport
EGGW,154235,765,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGNX,142256,702,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGSS,137913,741,STN,51.8849983215,0.23499999940400002,London Stansted Airport
ESSA,127654,539,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EDDH,127547,842,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EDDS,125158,706,STR,48.6898994446,9.22196006775,Stuttgart Airport
LEBL,111932,891,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGGD,110386,562,BRS,51.382702,-2.71909,Bristol Airport
ENGM,105321,445,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
EDDV,105142,678,HAJ,52.461101532,9.68507957458,Hannover Airport
EIDW,102456,586,DUB,53.421299,-6.27007,Dublin Airport
LEBB,100505,674,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EGNM,99680,524,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EGFF,95099,482,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
GCRR,94344,832,ACE,28.945498999999998,-13.6052,Lanzarote Airport
LEMG,82381,598,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
ESGG,82102,343,GOT,57.662799835205,12.279800415039,Gothenburg-Landvetter Airport
EKCH,78521,434,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
EDDK,76808,562,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
EGAA,76224,433,BFS,54.6575012207,-6.21582984924,Belfast International Airport
