airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,1423864,12070,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGKK,937725,5963,LGW,51.148102,-0.190278,London Gatwick Airport
LEBL,892797,7823,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGCC,732568,4838,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EIDW,462696,2640,DUB,53.421299,-6.27007,Dublin Airport
EGGW,420908,3137,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EBBR,339866,2698,BRU,50.9014015198,4.48443984985,Brussels Airport
LFPG,317885,2344,CDG,49.012798,2.55,Charles de Gaulle International Airport
EGBB,308804,2074,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EHAM,303673,2138,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EKCH,265226,1151,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
EGSS,261131,1991,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEPA,258079,2224,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGLL,254927,1708,LHR,51.4706,-0.461941,London Heathrow Airport
EGNX,240492,1768,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGGP,237694,1814,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EDDF,231399,1382,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGPF,227808,1454,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGGD,218278,1615,BRS,51.382702,-2.71909,Bristol Airport
EDDL,217142,1462,DUS,51.289501,6.766780000000001,Düsseldorf Airport
GEML,184942,5056,MLN,35.279800415,-2.9562599658999997,Melilla Airport
EGNM,182805,1078,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EGNT,173041,1234,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
LIMC,169561,1399,MXP,45.6306,8.728110000000001,Malpensa International Airport
ENGM,169212,1247,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
LEBB,161199,3099,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LSZH,152948,1317,ZRH,47.464698999999996,8.54917,Zürich Airport
ESSA,151763,965,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EGFF,147504,1178,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
EDDM,136195,903,MUC,48.353802,11.7861,Munich Airport
EFHK,135966,742,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
EDDH,106921,687,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EGAA,95485,718,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EHRD,92815,844,RTM,51.956902,4.43722,Rotterdam The Hague Airport
GCTS,88678,658,TFS,28.044500351,-16.5725002289,Tenerife South Airport
EGHH,86863,719,BOH,50.77999877929688,-1.8424999713897705,Bournemouth Airport
EGCN,86623,691,DSA,53.4805378105,-1.01065635681,Robin Hood Doncaster Sheffield Airport
LIRF,85814,750,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
LSGG,85482,806,GVA,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport
EGPH,83838,660,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
EICK,83628,582,ORK,51.84130096435547,-8.491109848022461,Cork Airport
LFSB,82447,656,BSL,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport
EDDT,78448,496,TXL,52.5597,13.2877,Berlin-Tegel Airport
GCLP,77324,1130,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
EGBE,76200,706,CVT,52.3697013855,-1.47971999645,Coventry Airport
