airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,3981185,40165,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,1462687,15936,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EHAM,811763,7591,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EGLL,763996,7009,LHR,51.4706,-0.461941,London Heathrow Airport
LEZL,668560,6535,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
LFPG,645730,6218,CDG,49.012798,2.55,Charles de Gaulle International Airport
EBBR,595646,6111,BRU,50.9014015198,4.48443984985,Brussels Airport
EDDF,588941,5755,FRA,50.033333,8.570556,Frankfurt am Main Airport
LEMG,569955,5374,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
LEIB,521136,7141,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
LEMH,456967,6530,MAH,39.86259841918945,4.2186498641967765,Menorca Airport
LIRF,409385,4228,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
LEBB,393127,4688,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LIMC,386087,4329,MXP,45.6306,8.728110000000001,Malpensa International Airport
LFPO,364828,3954,ORY,48.7233333,2.3794444,Paris-Orly Airport
EGGW,347488,2739,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
LEAL,341562,3534,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
LSZH,333965,3707,ZRH,47.464698999999996,8.54917,Zürich Airport
EDDM,322695,4327,MUC,48.353802,11.7861,Munich Airport
LSGG,277112,4547,GVA,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport
GCXO,251979,2267,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
UUEE,249859,922,SVO,55.972599,37.4146,Sheremetyevo International Airport
LPPT,234959,4154,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
EGKK,219616,2218,LGW,51.148102,-0.190278,London Gatwick Airport
LEST,218726,2460,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
LEVC,199403,3764,VLC,39.4893,-0.481625,Valencia Airport
GCLP,184690,1764,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
EGSS,181520,1539,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEGR,174561,2040,GRX,37.18870162963867,-3.777359962463379,Federico Garcia Lorca Airport
LEAS,172757,2653,OVD,43.5635986328125,-6.0346198081970215,Asturias Airport
EGGP,164767,1309,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
KJFK,159247,1282,JFK,40.63980103,-73.77890015,John F Kennedy International Airport
LEVX,153645,1950,VGO,42.2318000793457,-8.62677001953125,Vigo Airport
EKCH,134639,1378,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
EDDL,127720,1523,DUS,51.289501,6.766780000000001,Düsseldorf Airport
LECO,126202,1839,LCG,43.302101,-8.37726,A Coruña Airport
LLBG,115372,1178,TLV,32.011398315429695,34.88669967651367,Ben Gurion International Airport
GCTS,110238,888,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LIPZ,105162,1382,VCE,45.505299,12.3519,Venice Marco Polo Airport
EDDS,99277,1949,STR,48.6898994446,9.22196006775,Stuttgart Airport
EIDW,94215,823,DUB,53.421299,-6.27007,Dublin Airport
LOWW,90900,1196,VIE,48.110298156738004,16.569700241089002,Vienna International Airport
LFMN,88696,4583,NCE,43.658401489300005,7.215869903560001,Nice-Côte d'Azur Airport
EDDH,85717,1366,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
GCRR,84674,735,ACE,28.945498999999998,-13.6052,Lanzarote Airport
LFLL,83027,3172,LYS,45.725556,5.081111,Lyon Saint-Exupéry Airport
LTBA,82410,1175,ISL,40.976898,28.8146,Atatürk International Airport
LGAT,81013,1064,HEW,37.893299,23.726101,Athen Helenikon Airport
LEAM,80039,1565,LEI,36.84389877319336,-2.3701000213623047,Almería International Airport
EGCC,79822,745,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
LESO,76308,2218,EAS,43.35649871826172,-1.7906099557876587,San Sebastian Airport
LIML,75806,1220,LIN,45.445099,9.27674,Milano Linate Airport
EFHK,75622,745,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
