airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,810426,6901,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,628254,4333,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EDDM,302641,2741,MUC,48.353802,11.7861,Munich Airport
LEZL,261254,1945,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EHAM,232856,2131,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EDDF,232821,2002,FRA,50.033333,8.570556,Frankfurt am Main Airport
LFPG,231407,2508,CDG,49.012798,2.55,Charles de Gaulle International Airport
LEPA,226989,1664,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LEMG,219779,1639,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
EGLL,167155,1223,LHR,51.4706,-0.461941,London Heathrow Airport
GCXO,157794,1047,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EBBR,150415,1292,BRU,50.9014015198,4.48443984985,Brussels Airport
LEAL,134058,1205,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
EGSS,127051,908,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEVC,111812,1462,VLC,39.4893,-0.481625,Valencia Airport
EGKK,108518,719,LGW,51.148102,-0.190278,London Gatwick Airport
GCLP,106069,681,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
GCRR,103635,695,ACE,28.945498999999998,-13.6052,Lanzarote Airport
LPPT,100510,1534,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
LEIB,95570,712,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
LEMH,84316,622,MAH,39.86259841918945,4.2186498641967765,Menorca Airport
EDDL,83821,676,DUS,51.289501,6.766780000000001,Düsseldorf Airport
