airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGCC,122359,554,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGKK,77867,395,LGW,51.148102,-0.190278,London Gatwick Airport
EGBB,56421,269,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGPF,54223,241,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EIDW,46992,274,DUB,53.421299,-6.27007,Dublin Airport
EBBR,40356,269,BRU,50.9014015198,4.48443984985,Brussels Airport
EGAA,38008,210,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EGNT,31530,143,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGGD,30937,157,BRS,51.382702,-2.71909,Bristol Airport
EGFF,24913,111,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
EGGW,24592,169,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
LEMD,22126,960,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGNX,21791,100,EMA,52.8311004639,-1.32806003094,East Midlands Airport
