airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,430619,4345,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,142413,1267,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,70256,499,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGSS,68334,413,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EDDL,56107,320,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EDDF,52779,292,FRA,50.033333,8.570556,Frankfurt am Main Airport
EDFH,38653,240,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
EDDS,28874,190,STR,48.6898994446,9.22196006775,Stuttgart Airport
EDDV,23676,141,HAJ,52.461101532,9.68507957458,Hannover Airport
EDDM,23311,150,MUC,48.353802,11.7861,Munich Airport
EBBR,20089,239,BRU,50.9014015198,4.48443984985,Brussels Airport
