airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGKK,190360,1333,LGW,51.148102,-0.190278,London Gatwick Airport
EGSS,182731,1129,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGCC,164807,1080,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGBB,146881,1028,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGNX,117270,730,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGGW,112886,725,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EIDW,109728,674,DUB,53.421299,-6.27007,Dublin Airport
EGGP,107336,697,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EGGD,84587,649,BRS,51.382702,-2.71909,Bristol Airport
EGNT,81833,604,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGNM,80814,552,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
LEMD,80275,2130,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGPK,48488,308,PIK,55.5093994140625,-4.586669921875,Glasgow Prestwick Airport
EGHH,46275,313,BOH,50.77999877929688,-1.8424999713897705,Bournemouth Airport
EGAA,43925,296,BFS,54.6575012207,-6.21582984924,Belfast International Airport
LEPA,42370,444,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGPH,37308,288,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
LEBL,35809,1371,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EINN,34123,224,SNN,52.702,-8.92482,Shannon Airport
EGFF,31142,255,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
EGNH,22200,182,BLK,53.77170181274414,-3.0286099910736084,Blackpool International Airport
ENGM,20020,154,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
