airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
EIDW,101824,595,DUB,53.421299,-6.27007,Dublin Airport
EGCC,89570,496,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGPF,76841,382,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EHEH,62192,366,EIN,51.4500999451,5.374529838559999,Eindhoven Airport
EGNT,61847,359,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGSS,53054,309,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGAA,52643,299,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EGKK,37197,196,LGW,51.148102,-0.190278,London Gatwick Airport
EBCI,36649,220,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
EGGD,22966,124,BRS,51.382702,-2.71909,Bristol Airport
EDFH,21351,124,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
EGBB,20694,102,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
