airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,257130,3002,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,168542,1119,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGSS,82353,508,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LIRA,72924,413,CIA,41.7994,12.5949,Ciampino–G. B. Pastine International Airport
EBCI,71119,418,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
LEMG,51490,306,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
LEVC,50821,327,VLC,39.4893,-0.481625,Valencia Airport
EDDB,47528,291,SXF,52.380001,13.5225,Berlin-Schönefeld Airport
GMMX,35373,206,RAK,31.6068992615,-8.036299705510002,Menara Airport
EGPH,33943,206,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
EIDW,33223,199,DUB,53.421299,-6.27007,Dublin Airport
LHBP,27900,160,BUD,47.429759999999995,19.261093,Budapest Liszt Ferenc International Airport
EPWA,24593,172,WAW,52.1656990051,20.9671001434,Warsaw Chopin Airport
GCTS,24310,138,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LEZL,23050,214,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
LEPA,21640,163,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LIME,21331,124,BGY,45.673901,9.70417,Il Caravaggio International Airport
