airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGKK,804569,5035,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,755609,4085,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EHAM,433307,2681,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EGSS,413527,2434,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEBL,412651,3011,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGNX,405431,2319,EMA,52.8311004639,-1.32806003094,East Midlands Airport
ENGM,382933,2409,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
EGNT,370394,2250,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EBBR,368831,2270,BRU,50.9014015198,4.48443984985,Brussels Airport
EGBB,360117,2001,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGGD,342336,2024,BRS,51.382702,-2.71909,Bristol Airport
EGNM,321450,1713,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
LEMD,300370,4236,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGPF,296821,1743,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGGP,288992,1836,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
ESSA,275765,1692,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EHEH,275631,1622,EIN,51.4500999451,5.374529838559999,Eindhoven Airport
LEPA,268543,3012,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EKCH,265122,1690,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
EIDW,254496,1528,DUB,53.421299,-6.27007,Dublin Airport
EGAA,244616,1499,BFS,54.6575012207,-6.21582984924,Belfast International Airport
LFPO,243126,1539,ORY,48.7233333,2.3794444,Paris-Orly Airport
EGGW,211435,1368,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGPH,209742,1220,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
EBCI,181447,1096,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
EFHK,175910,1115,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
EDDL,168304,1106,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EHRD,153260,1081,RTM,51.956902,4.43722,Rotterdam The Hague Airport
UUDD,145595,904,DME,55.40879821777344,37.90629959106445,Domodedovo International Airport
ESGG,138953,812,GOT,57.662799835205,12.279800415039,Gothenburg-Landvetter Airport
EDDF,137122,795,FRA,50.033333,8.570556,Frankfurt am Main Airport
LEBB,134058,1205,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
DAOO,128143,1413,ORN,35.6239013672,-0.6211829781529999,Es Senia Airport
DAAG,123416,1425,ALG,36.691001892089844,3.215409994125366,Houari Boumediene Airport
LEST,122532,727,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
ENTO,113470,708,TRF,59.1866989136,10.258600235,"Sandefjord Airport, Torp"
LFSB,111441,669,BSL,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport
EGMC,111198,741,SEN,51.5713996887207,0.6955559849739075,Southend Airport
LIRF,110580,668,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
LSGG,110255,706,GVA,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport
ESKN,107597,614,NYO,58.78860092163086,16.912200927734375,Stockholm Skavsta Airport
EGFF,104383,624,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
BIKF,103029,631,KEF,63.985000610352,-22.605600357055998,Keflavik International Airport
LIMC,93819,584,MXP,45.6306,8.728110000000001,Malpensa International Airport
EDLV,90952,534,NRN,51.6024017334,6.14216995239,Weeze Airport
ENBR,87442,543,BGO,60.29339981,5.218140125,Bergen Airport Flesland
LEIB,86898,1050,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
LIME,76946,438,BGY,45.673901,9.70417,Il Caravaggio International Airport
UUEE,76853,634,SVO,55.972599,37.4146,Sheremetyevo International Airport
GCXO,75798,542,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
