airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGSS,198517,1290,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EIDW,186135,1057,DUB,53.421299,-6.27007,Dublin Airport
EGGP,119251,728,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EGGW,113726,739,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EDFH,111778,742,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
EGCC,92809,426,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGKK,69192,379,LGW,51.148102,-0.190278,London Gatwick Airport
EGPF,58770,259,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGBB,53906,257,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGNT,39046,179,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGPK,38259,266,PIK,55.5093994140625,-4.586669921875,Glasgow Prestwick Airport
EGAA,35935,206,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EGFF,29699,148,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
EBBR,25503,171,BRU,50.9014015198,4.48443984985,Brussels Airport
EGNX,23785,103,EMA,52.8311004639,-1.32806003094,East Midlands Airport
LEMD,23655,897,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EICK,21765,122,ORK,51.84130096435547,-8.491109848022461,Cork Airport
