airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
GCLP,655045,11855,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
EGCC,489524,2395,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGKK,477430,2644,LGW,51.148102,-0.190278,London Gatwick Airport
LEMD,456010,2847,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EIDW,346598,2078,DUB,53.421299,-6.27007,Dublin Airport
GCXO,331569,5819,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EGBB,267542,1476,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGNX,209972,1185,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGSS,200193,1135,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEBL,190073,1064,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGPF,181613,985,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGGD,170148,938,BRS,51.382702,-2.71909,Bristol Airport
EHAM,168727,1116,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EGNT,159712,928,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EDDL,155192,852,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EGNM,138699,739,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EGGW,125341,773,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGAA,124055,725,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EDDF,119657,660,FRA,50.033333,8.570556,Frankfurt am Main Airport
EICK,105849,696,ORK,51.84130096435547,-8.491109848022461,Cork Airport
EGPH,95173,556,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
LEBB,91476,601,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LEZL,78546,540,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
LEST,76638,474,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
EGGP,76078,452,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
