airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,210296,3039,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGKK,122357,750,LGW,51.148102,-0.190278,London Gatwick Airport
LEBL,113704,753,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGCC,80938,430,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EBBR,42891,323,BRU,50.9014015198,4.48443984985,Brussels Airport
LEZL,39184,1054,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EGSS,38291,221,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGBB,35292,188,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EHRD,26535,190,RTM,51.956902,4.43722,Rotterdam The Hague Airport
EBCI,21792,124,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
EIDW,21300,125,DUB,53.421299,-6.27007,Dublin Airport
