airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,1470747,13922,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,1460267,15585,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EDDL,1125564,5825,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EGKK,829059,4304,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,826866,3707,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EDDF,723459,4001,FRA,50.033333,8.570556,Frankfurt am Main Airport
EDDH,534151,3151,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EDDK,484547,3001,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
EDDV,440982,2613,HAJ,52.461101532,9.68507957458,Hannover Airport
EDDS,409430,2258,STR,48.6898994446,9.22196006775,Stuttgart Airport
EDDG,375479,2547,FMO,52.134601593,7.68483018875,Münster Osnabrück Airport
EDDM,373721,2159,MUC,48.353802,11.7861,Munich Airport
EDLP,357689,2395,PAD,51.614101409899995,8.616319656369999,Paderborn Lippstadt Airport
EGBB,352724,1702,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGGW,315398,2124,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EDDT,312102,2094,TXL,52.5597,13.2877,Berlin-Tegel Airport
LEIB,304028,6802,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
EGPF,290845,1467,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
LEVC,288293,6647,VLC,39.4893,-0.481625,Valencia Airport
LEMH,280838,6891,MAH,39.86259841918945,4.2186498641967765,Menorca Airport
EDDN,261826,1679,NUE,49.498699,11.078056,Nuremberg Airport
EGNX,250122,1351,EMA,52.8311004639,-1.32806003094,East Midlands Airport
LEAL,244406,4261,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
EGSS,216807,1416,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LSZH,211805,1861,ZRH,47.464698999999996,8.54917,Zürich Airport
EIDW,208844,1160,DUB,53.421299,-6.27007,Dublin Airport
EHAM,205867,1234,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EDDW,198234,1147,BRE,53.0475006104,8.78666973114,Bremen Airport
EGNT,197812,1010,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGGD,192707,1114,BRS,51.382702,-2.71909,Bristol Airport
EGFF,180803,934,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
EGGP,180711,1394,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
ESSA,175809,674,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EDDP,174691,1128,LEJ,51.423889,12.236388999999999,Leipzig/Halle Airport
EDLW,160853,1203,DTM,51.518299102799986,7.61223983765,Dortmund Airport
EBBR,155967,1171,BRU,50.9014015198,4.48443984985,Brussels Airport
EDDB,152878,986,SXF,52.380001,13.5225,Berlin-Schönefeld Airport
LEMG,145234,1640,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
LEZL,125402,924,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EDDR,117021,797,SCN,49.2145996094,7.10950994492,Saarbrücken Airport
EGNM,112535,633,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EKCH,111691,648,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
EGAA,108909,616,BFS,54.6575012207,-6.21582984924,Belfast International Airport
ELLX,99324,796,LUX,49.6233333,6.204444400000001,Luxembourg-Findel International Airport
EDDC,97161,656,DRS,51.1328010559082,13.767200469970705,Dresden Airport
ESGG,95630,392,GOT,57.662799835205,12.279800415039,Gothenburg-Landvetter Airport
LEBB,92143,870,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EGNV,90426,489,MME,54.50920104980469,-1.4294099807739258,Durham Tees Valley Airport
LEGR,88832,670,GRX,37.18870162963867,-3.777359962463379,Federico Garcia Lorca Airport
LFSB,87573,1069,BSL,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport
EGLL,82344,799,LHR,51.4706,-0.461941,London Heathrow Airport
EGPH,75888,436,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
EKBI,75505,458,BLL,55.7402992249,9.15178012848,Billund Airport
EDDE,75247,536,ERF,50.97980117797852,10.958100318908693,Erfurt Airport
