airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,717272,6873,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,360255,3603,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,151366,1158,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGSS,108267,700,STN,51.8849983215,0.23499999940400002,London Stansted Airport
GCTS,94378,628,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LIRA,64005,408,CIA,41.7994,12.5949,Ciampino–G. B. Pastine International Airport
GCLP,60996,509,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
GCRR,50264,333,ACE,28.945498999999998,-13.6052,Lanzarote Airport
LEBB,46192,1612,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LEZL,45675,1345,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EDFH,45317,311,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
GCFV,40841,270,FUE,28.452699661254886,-13.863800048828125,Fuerteventura Airport
LEVC,34181,1163,VLC,39.4893,-0.481625,Valencia Airport
