airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,214998,3323,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,132218,884,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EDDL,75414,388,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EDDF,69921,329,FRA,50.033333,8.570556,Frankfurt am Main Airport
LEPA,57430,379,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGSS,46004,262,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EDDM,38045,236,MUC,48.353802,11.7861,Munich Airport
EDDH,30792,191,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EDDS,29289,181,STR,48.6898994446,9.22196006775,Stuttgart Airport
EDDV,26479,156,HAJ,52.461101532,9.68507957458,Hannover Airport
EDFH,21649,127,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
