airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,1008955,10090,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,581577,5626,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LFPG,230299,4033,CDG,49.012798,2.55,Charles de Gaulle International Airport
LEPA,225267,1773,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LEMG,217137,1696,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
EDDF,192390,2128,FRA,50.033333,8.570556,Frankfurt am Main Airport
LEZL,176486,3415,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
GCTS,158058,1123,TFS,28.044500351,-16.5725002289,Tenerife South Airport
GCRR,144496,938,ACE,28.945498999999998,-13.6052,Lanzarote Airport
EGSS,120799,947,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EDDM,96663,1233,MUC,48.353802,11.7861,Munich Airport
GCLP,92402,650,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
LEVC,91762,2648,VLC,39.4893,-0.481625,Valencia Airport
EBBR,78616,1306,BRU,50.9014015198,4.48443984985,Brussels Airport
LEAL,53082,1342,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
GCXO,50165,298,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EGKK,49309,429,LGW,51.148102,-0.190278,London Gatwick Airport
GCFV,45309,297,FUE,28.452699661254886,-13.863800048828125,Fuerteventura Airport
LEST,44314,1577,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
LPPT,41202,2535,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
LEMH,40595,299,MAH,39.86259841918945,4.2186498641967765,Menorca Airport
