airpt_arr,pax2005,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
EIDW,195846,LERS,41.14739990234375,1.1671700477600098,53.421299,-6.27007
EGSS,179686,LERS,41.14739990234375,1.1671700477600098,51.8849983215,0.23499999940400002
EGGW,117178,LERS,41.14739990234375,1.1671700477600098,51.87469863891602,-0.36833301186561584
EDFH,107683,LERS,41.14739990234375,1.1671700477600098,49.9487,7.263889999999999
EGCC,101926,LERS,41.14739990234375,1.1671700477600098,53.35369873046875,-2.2749500274658203
EGGP,101042,LERS,41.14739990234375,1.1671700477600098,53.33359909057617,-2.849720001220703
EGKK,73560,LERS,41.14739990234375,1.1671700477600098,51.148102,-0.190278
EGPF,66945,LERS,41.14739990234375,1.1671700477600098,55.8718986511,-4.43306016922
LRBS,56263,LERS,41.14739990234375,1.1671700477600098,44.50320053100586,26.10210037231445
EGBB,47522,LERS,41.14739990234375,1.1671700477600098,52.4538993835,-1.7480299472799998
EGAA,40182,LERS,41.14739990234375,1.1671700477600098,54.6575012207,-6.21582984924
EGNT,36875,LERS,41.14739990234375,1.1671700477600098,55.037498474121094,-1.6916699409484863
EGFF,36782,LERS,41.14739990234375,1.1671700477600098,51.39670181274414,-3.343329906463623
EGNX,33833,LERS,41.14739990234375,1.1671700477600098,52.8311004639,-1.32806003094
EBBR,28108,LERS,41.14739990234375,1.1671700477600098,50.9014015198,4.48443984985
EHAM,25693,LERS,41.14739990234375,1.1671700477600098,52.308601,4.76389
EICK,23885,LERS,41.14739990234375,1.1671700477600098,51.84130096435547,-8.491109848022461
LEPA,23005,LERS,41.14739990234375,1.1671700477600098,39.551700591999996,2.73881006241
LEMD,22268,LERS,41.14739990234375,1.1671700477600098,40.471926,-3.56264
EGNM,21239,LERS,41.14739990234375,1.1671700477600098,53.86589813232422,-1.6605700254440308
