airpt_arr,value,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEMD,210296,LEAM,36.84389877319336,-2.3701000213623047,40.471926,-3.56264
EGKK,122357,LEAM,36.84389877319336,-2.3701000213623047,51.148102,-0.190278
LEBL,113704,LEAM,36.84389877319336,-2.3701000213623047,41.2971,2.0784599999999998
EGCC,80938,LEAM,36.84389877319336,-2.3701000213623047,53.35369873046875,-2.2749500274658203
EBBR,42891,LEAM,36.84389877319336,-2.3701000213623047,50.9014015198,4.48443984985
LEZL,39184,LEAM,36.84389877319336,-2.3701000213623047,37.41799926757813,-5.8931097984313965
EGSS,38291,LEAM,36.84389877319336,-2.3701000213623047,51.8849983215,0.23499999940400002
EGBB,35292,LEAM,36.84389877319336,-2.3701000213623047,52.4538993835,-1.7480299472799998
EHRD,26535,LEAM,36.84389877319336,-2.3701000213623047,51.956902,4.43722
EBCI,21792,LEAM,36.84389877319336,-2.3701000213623047,50.459202000000005,4.4538199999999994
EIDW,21300,LEAM,36.84389877319336,-2.3701000213623047,53.421299,-6.27007
