airpt,value,airpt_lat,airpt_lon
LEBL,868952,41.2971,2.0784599999999998
LEMD,577383,40.471926,-3.56264
LEPA,371389,39.551700591999996,2.73881006241
EGKK,267061,51.148102,-0.190278
EGCC,232119,53.35369873046875,-2.2749500274658203
LEVC,197391,39.4893,-0.481625
EGSS,183312,51.8849983215,0.23499999940400002
LIMC,180370,45.6306,8.728110000000001
EHAM,149958,52.308601,4.76389
EDDL,143376,51.289501,6.766780000000001
EGNX,117559,52.8311004639,-1.32806003094
LIRF,115537,41.800277799999996,12.238888900000001
EGBB,107384,52.4538993835,-1.7480299472799998
LIME,107308,45.673901,9.70417
EDDF,103402,50.033333,8.570556
LFPO,100090,48.7233333,2.3794444
EHEH,90950,51.4500999451,5.374529838559999
EDDM,84317,48.353802,11.7861
EGNM,81492,53.86589813232422,-1.6605700254440308
LEMG,78409,36.67490005493164,-4.499110221862793
EGNT,77104,55.037498474121094,-1.6916699409484863
