airpt,value,airpt_lat,airpt_lon
LEMD,1438377,40.471926,-3.56264
GCXO,699423,28.4827003479,-16.341499328599998
GCFV,597202,28.452699661254886,-13.863800048828125
GCRR,587864,28.945498999999998,-13.6052
LEBL,415871,41.2971,2.0784599999999998
ENGM,305841,60.193901062011996,11.100399971008
EHAM,269471,52.308601,4.76389
EDDL,242637,51.289501,6.766780000000001
ESSA,233516,59.651901245116996,17.918600082397
EFHK,213330,60.317199707031,24.963300704956
EGKK,201927,51.148102,-0.190278
LEZL,187168,37.41799926757813,-5.8931097984313965
EDDF,180419,50.033333,8.570556
EGCC,172895,53.35369873046875,-2.2749500274658203
EKCH,165821,55.617900848389,12.656000137328999
EDDH,154605,53.630401611328004,9.988229751586902
EIDW,131383,53.421299,-6.27007
ESGG,121218,57.662799835205,12.279800415039
EDDV,119808,52.461101532,9.68507957458
EDDM,117761,48.353802,11.7861
EDDS,117429,48.6898994446,9.22196006775
GCLA,113979,28.626499,-17.7556
EDDK,107455,50.865898132299996,7.1427397728
EGBB,106526,52.4538993835,-1.7480299472799998
LEMG,101909,36.67490005493164,-4.499110221862793
LSZH,101664,47.464698999999996,8.54917
EKBI,100506,55.7402992249,9.15178012848
LEBB,87426,43.30110168457031,-2.9106099605560303
EBBR,86496,50.9014015198,4.48443984985
EDDT,85695,52.5597,13.2877
LEST,80519,42.89630126953125,-8.415140151977539
EDDN,78242,49.498699,11.078056
