airpt,value,airpt_lat,airpt_lon
LEBL,1410172,41.2971,2.0784599999999998
LEMD,1283404,40.471926,-3.56264
EDDL,1172286,51.289501,6.766780000000001
EDDK,846634,50.865898132299996,7.1427397728
EDDH,762590,53.630401611328004,9.988229751586902
EDDF,740973,50.033333,8.570556
EGKK,694238,51.148102,-0.190278
EGCC,665046,53.35369873046875,-2.2749500274658203
EDDS,653296,48.6898994446,9.22196006775
EDDM,623077,48.353802,11.7861
EDDT,543593,52.5597,13.2877
EDDV,459597,52.461101532,9.68507957458
LSZH,452905,47.464698999999996,8.54917
LEVC,390044,39.4893,-0.481625
LEIB,371389,38.8728981018,1.3731199502899998
EGNX,350768,52.8311004639,-1.32806003094
EGSS,301560,51.8849983215,0.23499999940400002
EDDW,281438,53.0475006104,8.78666973114
LFSB,275185,47.59,7.5291667
EGGD,272935,51.382702,-2.71909
EGBB,268079,52.4538993835,-1.7480299472799998
EDDN,267450,49.498699,11.078056
EKCH,262266,55.617900848389,12.656000137328999
EGNT,249952,55.037498474121094,-1.6916699409484863
EGGW,248138,51.87469863891602,-0.36833301186561584
LEZL,244549,37.41799926757813,-5.8931097984313965
LOWW,243138,48.110298156738004,16.569700241089002
EDDP,235750,51.423889,12.236388999999999
LEAL,233309,38.28219985961914,-0.5581560134887695
EGNM,232161,53.86589813232422,-1.6605700254440308
EDLP,228595,51.614101409899995,8.616319656369999
ESSA,224761,59.651901245116996,17.918600082397
EDLW,221301,51.518299102799986,7.61223983765
EGPF,215377,55.8718986511,-4.43306016922
EDDG,214579,52.134601593,7.68483018875
LEMH,209424,39.86259841918945,4.2186498641967765
LEMG,194336,36.67490005493164,-4.499110221862793
LEBB,190502,43.30110168457031,-2.9106099605560303
EBBR,187660,50.9014015198,4.48443984985
EHAM,184245,52.308601,4.76389
EGGP,180303,53.33359909057617,-2.849720001220703
EDSB,168878,48.7793998718,8.08049964905
EDDB,162834,52.380001,13.5225
LSGG,162096,46.23809814453125,6.108950138092041
LFPO,151161,48.7233333,2.3794444
ENGM,150965,60.193901062011996,11.100399971008
EGPH,143411,55.95000076293945,-3.372499942779541
EGAA,140613,54.6575012207,-6.21582984924
EDFH,125290,49.9487,7.263889999999999
EIDW,123471,53.421299,-6.27007
EDLV,121586,51.6024017334,6.14216995239
EKBI,119876,55.7402992249,9.15178012848
UUDD,116582,55.40879821777344,37.90629959106445
LEGR,113440,37.18870162963867,-3.777359962463379
LEST,104474,42.89630126953125,-8.415140151977539
EGHH,102340,50.77999877929688,-1.8424999713897705
EDDR,99032,49.2145996094,7.10950994492
EDDC,93634,51.1328010559082,13.767200469970705
LOWS,90417,47.793300628699996,13.0043001175
EHEH,87123,51.4500999451,5.374529838559999
LIMC,83335,45.6306,8.728110000000001
ESGG,82723,57.662799835205,12.279800415039
EFHK,77537,60.317199707031,24.963300704956
LFPG,77251,49.012798,2.55
