airpt_arr,pax2018,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LFSB,186730,LEMD,40.471926,-3.56264,47.59,7.5291667
LESO,182407,LEMD,40.471926,-3.56264,43.35649871826172,-1.7906099557876587
KORD,177930,LEMD,40.471926,-3.56264,41.9786,-87.9048
MPTO,176991,LEMD,40.471926,-3.56264,9.0713596344,-79.3834991455
LFMN,176541,LEMD,40.471926,-3.56264,43.658401489300005,7.215869903560001
SKCL,173371,LEMD,40.471926,-3.56264,3.54322,-76.3816
KEWR,169848,LEMD,40.471926,-3.56264,40.69250106811523,-74.168701171875
EGPH,169618,LEMD,40.471926,-3.56264,55.95000076293945,-3.372499942779541
OMAA,167906,LEMD,40.471926,-3.56264,24.433000564575195,54.651100158691406
EGCC,165422,LEMD,40.471926,-3.56264,53.35369873046875,-2.2749500274658203
KDFW,156161,LEMD,40.471926,-3.56264,32.896801,-97.038002
KLAX,153776,LEMD,40.471926,-3.56264,33.94250107,-118.40799709999999
SEGU,153291,LEMD,40.471926,-3.56264,-2.15741991997,-79.88359832760001
VHHH,152493,LEMD,40.471926,-3.56264,22.308901000000002,113.915001
LEPP,152328,LEMD,40.471926,-3.56264,42.77000045776367,-1.6463299989700315
LFRS,151147,LEMD,40.471926,-3.56264,47.15319824220001,-1.61073005199
ZSPD,150981,LEMD,40.471926,-3.56264,31.143400192260746,121.80500030517578
SKRG,145072,LEMD,40.471926,-3.56264,6.164540000000001,-75.4231
KATL,135586,LEMD,40.471926,-3.56264,33.6367,-84.428101
EGGW,134004,LEMD,40.471926,-3.56264,51.87469863891602,-0.36833301186561584
GCLA,131026,LEMD,40.471926,-3.56264,28.626499,-17.7556
LFBD,130035,LEMD,40.471926,-3.56264,44.8283004761,-0.7155560255050001
KPHL,127709,LEMD,40.471926,-3.56264,39.87189865112305,-75.24109649658203
EGBB,127346,LEMD,40.471926,-3.56264,52.4538993835,-1.7480299472799998
SACO,125900,LEMD,40.471926,-3.56264,-31.323601,-64.208
ELLX,125860,LEMD,40.471926,-3.56264,49.6233333,6.204444400000001
LIRP,125840,LEMD,40.471926,-3.56264,43.683899,10.3927
KBOS,124220,LEMD,40.471926,-3.56264,42.36429977,-71.00520325
LIRQ,123418,LEMD,40.471926,-3.56264,43.810001,11.2051
LIMF,121970,LEMD,40.471926,-3.56264,45.200802,7.64963
SBGL,116632,LEMD,40.471926,-3.56264,-22.809999465900002,-43.2505569458
CYYZ,113149,LEMD,40.471926,-3.56264,43.6772003174,-79.63059997559999
EBCI,109071,LEMD,40.471926,-3.56264,50.459202000000005,4.4538199999999994
EPWA,108173,LEMD,40.471926,-3.56264,52.1656990051,20.9671001434
LTFJ,107417,LEMD,40.471926,-3.56264,40.898601532,29.3092002869
ENGM,107048,LEMD,40.471926,-3.56264,60.193901062011996,11.100399971008
EGGD,105831,LEMD,40.471926,-3.56264,51.382702,-2.71909
GEML,103401,LEMD,40.471926,-3.56264,35.279800415,-2.9562599658999997
LMML,101033,LEMD,40.471926,-3.56264,35.857498,14.4775
ZBAA,98537,LEMD,40.471926,-3.56264,40.0801010131836,116.58499908447266
HECA,98025,LEMD,40.471926,-3.56264,30.12190055847168,31.40559959411621
DAAG,96679,LEMD,40.471926,-3.56264,36.691001892089844,3.215409994125366
RJAA,91538,LEMD,40.471926,-3.56264,35.764701843299996,140.386001587
EPMO,90298,LEMD,40.471926,-3.56264,52.451099,20.6518
LIBD,89835,LEMD,40.471926,-3.56264,41.138901000000004,16.760599
LFOB,88737,LEMD,40.471926,-3.56264,49.45439910888672,2.1127800941467285
LICC,87350,LEMD,40.471926,-3.56264,37.466801000000004,15.0664
MGGT,87097,LEMD,40.471926,-3.56264,14.5833,-90.527496
RKSI,83143,LEMD,40.471926,-3.56264,37.46910095214844,126.45099639892578
UKBB,82460,LEMD,40.471926,-3.56264,50.34500122070313,30.89469909667969
LDDU,80485,LEMD,40.471926,-3.56264,42.5614013671875,18.268199920654297
GMME,78899,LEMD,40.471926,-3.56264,34.051497999999995,-6.751519999999999
KCLT,78323,LEMD,40.471926,-3.56264,35.2140007019043,-80.94309997558594
SBSV,77355,LEMD,40.471926,-3.56264,-12.9086112976,-38.3224983215
EHEH,76804,LEMD,40.471926,-3.56264,51.4500999451,5.374529838559999
MDPP,0,LEMD,40.471926,-3.56264,19.75790023803711,-70.56999969482422
EDDS,0,LEMD,40.471926,-3.56264,48.6898994446,9.22196006775
EGLC,0,LEMD,40.471926,-3.56264,51.505299,0.055277999999999994
MD99,0,LEMD,40.471926,-3.56264,39.5005989074707,-79.07230377197266
EDLV,0,LEMD,40.471926,-3.56264,51.6024017334,6.14216995239
EDFH,0,LEMD,40.471926,-3.56264,49.9487,7.263889999999999
SEQU,0,LEMD,40.471926,-3.56264,-0.141144007444,-78.4881973267
KIAD,0,LEMD,40.471926,-3.56264,38.94449997,-77.45580292
EDDK,0,LEMD,40.471926,-3.56264,50.865898132299996,7.1427397728
EGGP,0,LEMD,40.471926,-3.56264,53.33359909057617,-2.849720001220703
CYMX,0,LEMD,40.471926,-3.56264,45.679501,-74.038696
KSFO,0,LEMD,40.471926,-3.56264,37.61899948120117,-122.375
SBSP,0,LEMD,40.471926,-3.56264,-23.626110076904297,-46.65638732910156
LGAT,0,LEMD,40.471926,-3.56264,37.893299,23.726101
LEZG,0,LEMD,40.471926,-3.56264,41.66619873046875,-1.0415500402450562
LEGE,0,LEMD,40.471926,-3.56264,41.901000976999995,2.7605500221
UUDD,0,LEMD,40.471926,-3.56264,55.40879821777344,37.90629959106445
SPIM,0,LEMD,40.471926,-3.56264,-12.0219,-77.114305
RJTY,0,LEMD,40.471926,-3.56264,35.74850082397461,139.34800720214844
TJSJ,0,LEMD,40.471926,-3.56264,18.4393997192,-66.0018005371
SGAS,0,LEMD,40.471926,-3.56264,-25.239999771118164,-57.52000045776367
OTBD,0,LEMD,40.471926,-3.56264,25.261101,51.565102
LRBS,0,LEMD,40.471926,-3.56264,44.50320053100586,26.10210037231445
FGSL,0,LEMD,40.471926,-3.56264,3.7552700042724614,8.708720207214355
LELC,0,LEMD,40.471926,-3.56264,37.775001525878906,-0.8123890161514282
GOOY,0,LEMD,40.471926,-3.56264,14.739700317382812,-17.49020004272461
VTBD,0,LEMD,40.471926,-3.56264,13.912599563599999,100.607002258
VTBS,0,LEMD,40.471926,-3.56264,13.681099891662598,100.74700164794922
DTTA,0,LEMD,40.471926,-3.56264,36.85100173950195,10.22719955444336
LFLY,0,LEMD,40.471926,-3.56264,45.72719955444336,4.944270133972168
FAJS,0,LEMD,40.471926,-3.56264,-26.1392,28.246
